transcriptid,event_date,companyid,companyname,title,fiscalyear,fiscalquarter,ticker,sample_group
3098060,2024-04-25,8690249,"Roku, Inc.","Roku, Inc., Q1 2024 Earnings Call, Apr 25, 2024",,,ROKU,platform_bigtech
3209482,2024-08-01,8690249,"Roku, Inc.","Roku, Inc., Q2 2024 Earnings Call, Aug 01, 2024",,,ROKU,platform_bigtech
3294666,2024-10-30,8690249,"Roku, Inc.","Roku, Inc., Q3 2024 Earnings Call, Oct 30, 2024",,,ROKU,platform_bigtech
2196548,2021-02-02,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q2 2021 Earnings Call, Feb 02, 2021",,,SMCI,semis_ai_infra
2319226,2021-05-04,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q3 2021 Earnings Call, May 04, 2021",,,SMCI,semis_ai_infra
2372312,2021-08-10,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q4 2021 Earnings Call, Aug 10, 2021",,,SMCI,semis_ai_infra
2423652,2021-11-02,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q1 2022 Earnings Call, Nov 02, 2021",,,SMCI,semis_ai_infra
2519896,2022-02-01,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q2 2022 Earnings Call, Feb 01, 2022",,,SMCI,semis_ai_infra
2553752,2022-05-03,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q3 2022 Earnings Call, May 03, 2022",,,SMCI,semis_ai_infra
2627339,2022-08-09,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q4 2022 Earnings Call, Aug 09, 2022",,,SMCI,semis_ai_infra
2672438,2022-11-01,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q1 2023 Earnings Call, Nov 01, 2022",,,SMCI,semis_ai_infra
2726599,2023-01-31,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q2 2023 Earnings Call, Jan 31, 2023",,,SMCI,semis_ai_infra
3385041,2023-05-02,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q3 2023 Earnings Call, May 02, 2023",,,SMCI,semis_ai_infra
2914629,2023-08-08,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q4 2023 Earnings Call, Aug 08, 2023",,,SMCI,semis_ai_infra
2980966,2023-11-01,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q1 2024 Earnings Call, Nov 01, 2023",,,SMCI,semis_ai_infra
3006217,2024-01-29,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q2 2024 Earnings Call, Jan 29, 2024",,,SMCI,semis_ai_infra
3103553,2024-04-30,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q3 2024 Earnings Call, Apr 30, 2024",,,SMCI,semis_ai_infra
3215209,2024-08-06,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q4 2024 Earnings Call, Aug 06, 2024",,,SMCI,semis_ai_infra
3299437,2024-11-05,6479558,"Super Micro Computer, Inc.","Super Micro Computer, Inc., Q1 2025 Earnings Call, Nov 05, 2024",,,SMCI,semis_ai_infra
2229976,2021-03-03,275004592,Snowflake Inc.,"Snowflake Inc., Q4 2021 Earnings Call, Mar 03, 2021",,,SNOW,data_cloud_security
2301307,2021-05-26,275004592,Snowflake Inc.,"Snowflake Inc., Q1 2022 Earnings Call, May 26, 2021",,,SNOW,data_cloud_security
2386254,2021-08-25,275004592,Snowflake Inc.,"Snowflake Inc., Q2 2022 Earnings Call, Aug 25, 2021",,,SNOW,data_cloud_security
2453997,2021-12-01,275004592,Snowflake Inc.,"Snowflake Inc., Q3 2022 Earnings Call, Dec 01, 2021",,,SNOW,data_cloud_security
2515043,2022-03-02,275004592,Snowflake Inc.,"Snowflake Inc., Q4 2022 Earnings Call, Mar 02, 2022",,,SNOW,data_cloud_security
2579175,2022-05-25,275004592,Snowflake Inc.,"Snowflake Inc., Q1 2023 Earnings Call, May 25, 2022",,,SNOW,data_cloud_security
2642030,2022-08-24,275004592,Snowflake Inc.,"Snowflake Inc., Q2 2023 Earnings Call, Aug 24, 2022",,,SNOW,data_cloud_security
2700387,2022-11-30,275004592,Snowflake Inc.,"Snowflake Inc., Q3 2023 Earnings Call, Nov 30, 2022",,,SNOW,data_cloud_security
2755321,2023-03-01,275004592,Snowflake Inc.,"Snowflake Inc., Q4 2023 Earnings Call, Mar 01, 2023",,,SNOW,data_cloud_security
2820649,2023-05-24,275004592,Snowflake Inc.,"Snowflake Inc., Q1 2024 Earnings Call, May 24, 2023",,,SNOW,data_cloud_security
2891953,2023-08-23,275004592,Snowflake Inc.,"Snowflake Inc., Q2 2024 Earnings Call, Aug 23, 2023",,,SNOW,data_cloud_security
2970641,2023-11-29,275004592,Snowflake Inc.,"Snowflake Inc., Q3 2024 Earnings Call, Nov 29, 2023",,,SNOW,data_cloud_security
3043673,2024-02-28,275004592,Snowflake Inc.,"Snowflake Inc., Q4 2024 Earnings Call, Feb 28, 2024",,,SNOW,data_cloud_security
3139034,2024-05-22,275004592,Snowflake Inc.,"Snowflake Inc., Q1 2025 Earnings Call, May 22, 2024",,,SNOW,data_cloud_security
3239093,2024-08-21,275004592,Snowflake Inc.,"Snowflake Inc., Q2 2025 Earnings Call, Aug 21, 2024",,,SNOW,data_cloud_security
3350401,2024-11-20,275004592,Snowflake Inc.,"Snowflake Inc., Q3 2025 Earnings Call, Nov 20, 2024",,,SNOW,data_cloud_security
2214338,2021-02-17,35028,"Synopsys, Inc.","Synopsys, Inc., Q1 2021 Earnings Call, Feb 17, 2021",,,SNPS,enterprise_software
2350933,2021-05-19,35028,"Synopsys, Inc.","Synopsys, Inc., Q2 2021 Earnings Call, May 19, 2021",,,SNPS,enterprise_software
2381741,2021-08-18,35028,"Synopsys, Inc.","Synopsys, Inc., Q3 2021 Earnings Call, Aug 18, 2021",,,SNPS,enterprise_software
2454029,2021-12-01,35028,"Synopsys, Inc.","Synopsys, Inc., Q4 2021 Earnings Call, Dec 01, 2021",,,SNPS,enterprise_software
2496595,2022-02-16,35028,"Synopsys, Inc.","Synopsys, Inc., Q1 2022 Earnings Call, Feb 16, 2022",,,SNPS,enterprise_software
2573721,2022-05-18,35028,"Synopsys, Inc.","Synopsys, Inc., Q2 2022 Earnings Call, May 18, 2022",,,SNPS,enterprise_software
3005924,2022-08-17,35028,"Synopsys, Inc.","Synopsys, Inc., Q3 2022 Earnings Call, Aug 17, 2022",,,SNPS,enterprise_software
2700337,2022-11-30,35028,"Synopsys, Inc.","Synopsys, Inc., Q4 2022 Earnings Call, Nov 30, 2022",,,SNPS,enterprise_software
2739376,2023-02-15,35028,"Synopsys, Inc.","Synopsys, Inc., Q1 2023 Earnings Call, Feb 15, 2023",,,SNPS,enterprise_software
2811565,2023-05-17,35028,"Synopsys, Inc.","Synopsys, Inc., Q2 2023 Earnings Call, May 17, 2023",,,SNPS,enterprise_software
3082144,2023-08-16,35028,"Synopsys, Inc.","Synopsys, Inc., Q3 2023 Earnings Call, Aug 16, 2023",,,SNPS,enterprise_software
3019683,2023-11-29,35028,"Synopsys, Inc.","Synopsys, Inc., Q4 2023 Earnings Call, Nov 29, 2023",,,SNPS,enterprise_software
3032560,2024-02-21,35028,"Synopsys, Inc.","Synopsys, Inc., Q1 2024 Earnings Call, Feb 21, 2024",,,SNPS,enterprise_software
3139088,2024-05-22,35028,"Synopsys, Inc.","Synopsys, Inc., Q2 2024 Earnings Call, May 22, 2024",,,SNPS,enterprise_software
3238207,2024-08-21,35028,"Synopsys, Inc.","Synopsys, Inc., Q3 2024 Earnings Call, Aug 21, 2024",,,SNPS,enterprise_software
3331608,2024-12-04,35028,"Synopsys, Inc.","Synopsys, Inc., Q4 2024 Earnings Call, Dec 04, 2024",,,SNPS,enterprise_software
2214365,2021-02-17,53507768,Twilio Inc.,"Twilio Inc., Q4 2020 Earnings Call, Feb 17, 2021",,,TWLO,ai_forward_saas
2326734,2021-05-05,53507768,Twilio Inc.,"Twilio Inc., Q1 2021 Earnings Call, May 05, 2021",,,TWLO,ai_forward_saas
2355558,2021-07-29,53507768,Twilio Inc.,"Twilio Inc., Q2 2021 Earnings Call, Jul 29, 2021",,,TWLO,ai_forward_saas
2415021,2021-10-27,53507768,Twilio Inc.,"Twilio Inc., Q3 2021 Earnings Call, Oct 27, 2021",,,TWLO,ai_forward_saas
2489709,2022-02-09,53507768,Twilio Inc.,"Twilio Inc., Q4 2021 Earnings Call, Feb 09, 2022",,,TWLO,ai_forward_saas
2553622,2022-05-04,53507768,Twilio Inc.,"Twilio Inc., Q1 2022 Earnings Call, May 04, 2022",,,TWLO,ai_forward_saas
2617353,2022-08-04,53507768,Twilio Inc.,"Twilio Inc., Q2 2022 Earnings Call, Aug 04, 2022",,,TWLO,ai_forward_saas
2739337,2023-02-15,53507768,Twilio Inc.,"Twilio Inc., Q4 2022 Earnings Call, Feb 15, 2023",,,TWLO,ai_forward_saas
2800399,2023-05-09,53507768,Twilio Inc.,"Twilio Inc., Q1 2023 Earnings Call, May 09, 2023",,,TWLO,ai_forward_saas
2875716,2023-08-08,53507768,Twilio Inc.,"Twilio Inc., Q2 2023 Earnings Call, Aug 08, 2023",,,TWLO,ai_forward_saas
2943481,2023-11-08,53507768,Twilio Inc.,"Twilio Inc., Q3 2023 Earnings Call, Nov 08, 2023",,,TWLO,ai_forward_saas
3024063,2024-02-14,53507768,Twilio Inc.,"Twilio Inc., Q4 2023 Earnings Call, Feb 14, 2024",,,TWLO,ai_forward_saas
3113300,2024-05-07,53507768,Twilio Inc.,"Twilio Inc., Q1 2024 Earnings Call, May 07, 2024",,,TWLO,ai_forward_saas
3209522,2024-08-01,53507768,Twilio Inc.,"Twilio Inc., Q2 2024 Earnings Call, Aug 01, 2024",,,TWLO,ai_forward_saas
3294780,2024-10-30,53507768,Twilio Inc.,"Twilio Inc., Q3 2024 Earnings Call, Oct 30, 2024",,,TWLO,ai_forward_saas
2213940,2021-02-10,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q4 2020 Earnings Call, Feb 10, 2021",,,UBER,platform_bigtech
2271413,2021-05-05,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q1 2021 Earnings Call, May 05, 2021",,,UBER,platform_bigtech
2363576,2021-08-04,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q2 2021 Earnings Call, Aug 04, 2021",,,UBER,platform_bigtech
2454533,2021-11-04,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q3 2021 Earnings Call, Nov 04, 2021",,,UBER,platform_bigtech
2489575,2022-02-09,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q4 2021 Earnings Call, Feb 09, 2022",,,UBER,platform_bigtech
2552640,2022-05-04,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q1 2022 Earnings Call, May 04, 2022",,,UBER,platform_bigtech
2611817,2022-08-02,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q2 2022 Earnings Call, Aug 02, 2022",,,UBER,platform_bigtech
2670132,2022-11-01,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q3 2022 Earnings Call, Nov 01, 2022",,,UBER,platform_bigtech
2731541,2023-02-08,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q4 2022 Earnings Call, Feb 08, 2023",,,UBER,platform_bigtech
2791306,2023-05-02,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q1 2023 Earnings Call, May 02, 2023",,,UBER,platform_bigtech
2905960,2023-08-01,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q2 2023 Earnings Call, Aug 01, 2023",,,UBER,platform_bigtech
2967719,2023-11-07,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q3 2023 Earnings Call, Nov 07, 2023",,,UBER,platform_bigtech
3014812,2024-02-07,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q4 2023 Earnings Call, Feb 07, 2024",,,UBER,platform_bigtech
3113965,2024-05-08,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q1 2024 Earnings Call, May 08, 2024",,,UBER,platform_bigtech
3213898,2024-08-06,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q2 2024 Earnings Call, Aug 06, 2024",,,UBER,platform_bigtech
3295134,2024-10-31,144524848,"Uber Technologies, Inc.","Uber Technologies, Inc., Q3 2024 Earnings Call, Oct 31, 2024",,,UBER,platform_bigtech
2224599,2021-02-25,23815047,"Workday, Inc.","Workday, Inc., Q4 2021 Earnings Call, Feb 25, 2021",,,WDAY,enterprise_software
2301285,2021-05-26,23815047,"Workday, Inc.","Workday, Inc., Q1 2022 Earnings Call, May 26, 2021",,,WDAY,enterprise_software
2387127,2021-08-26,23815047,"Workday, Inc.","Workday, Inc., Q2 2022 Earnings Call, Aug 26, 2021",,,WDAY,enterprise_software
2444772,2021-11-18,23815047,"Workday, Inc.","Workday, Inc., Q3 2022 Earnings Call, Nov 18, 2021",,,WDAY,enterprise_software
2511839,2022-02-28,23815047,"Workday, Inc.","Workday, Inc., Q4 2022 Earnings Call, Feb 28, 2022",,,WDAY,enterprise_software
2580121,2022-05-26,23815047,"Workday, Inc.","Workday, Inc., Q1 2023 Earnings Call, May 26, 2022",,,WDAY,enterprise_software
2638566,2022-08-25,23815047,"Workday, Inc.","Workday, Inc., Q2 2023 Earnings Call, Aug 25, 2022",,,WDAY,enterprise_software
2699443,2022-11-29,23815047,"Workday, Inc.","Workday, Inc., Q3 2023 Earnings Call, Nov 29, 2022",,,WDAY,enterprise_software
2752343,2023-02-27,23815047,"Workday, Inc.","Workday, Inc., Q4 2023 Earnings Call, Feb 27, 2023",,,WDAY,enterprise_software
2822165,2023-05-25,23815047,"Workday, Inc.","Workday, Inc., Q1 2024 Earnings Call, May 25, 2023",,,WDAY,enterprise_software
2892734,2023-08-24,23815047,"Workday, Inc.","Workday, Inc., Q2 2024 Earnings Call, Aug 24, 2023",,,WDAY,enterprise_software
2969050,2023-11-28,23815047,"Workday, Inc.","Workday, Inc., Q3 2024 Earnings Call, Nov 28, 2023",,,WDAY,enterprise_software
3051200,2024-02-26,23815047,"Workday, Inc.","Workday, Inc., Q4 2024 Earnings Call, Feb 26, 2024",,,WDAY,enterprise_software
3279983,2024-05-23,23815047,"Workday, Inc.","Workday, Inc., Q1 2025 Earnings Call, May 23, 2024",,,WDAY,enterprise_software
3239909,2024-08-22,23815047,"Workday, Inc.","Workday, Inc., Q2 2025 Earnings Call, Aug 22, 2024",,,WDAY,enterprise_software
3332448,2024-11-26,23815047,"Workday, Inc.","Workday, Inc., Q3 2025 Earnings Call, Nov 26, 2024",,,WDAY,enterprise_software
2236197,2021-03-01,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q4 2021 Earnings Call, Mar 01, 2021",,,ZM,ai_forward_saas
2385866,2021-06-01,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q1 2022 Earnings Call, Jun 01, 2021",,,ZM,ai_forward_saas
2389845,2021-08-30,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q2 2022 Earnings Call, Aug 30, 2021",,,ZM,ai_forward_saas
2447357,2021-11-22,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q3 2022 Earnings Call, Nov 22, 2021",,,ZM,ai_forward_saas
2536151,2022-02-28,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q4 2022 Earnings Call, Feb 28, 2022",,,ZM,ai_forward_saas
2576944,2022-05-23,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q1 2023 Earnings Call, May 23, 2022",,,ZM,ai_forward_saas
2635905,2022-08-22,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q2 2023 Earnings Call, Aug 22, 2022",,,ZM,ai_forward_saas
2695611,2022-11-21,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q3 2023 Earnings Call, Nov 21, 2022",,,ZM,ai_forward_saas
2752359,2023-02-27,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q4 2023 Earnings Call, Feb 27, 2023",,,ZM,ai_forward_saas
2821933,2023-05-22,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q1 2024 Earnings Call, May 22, 2023",,,ZM,ai_forward_saas
2889985,2023-08-21,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q2 2024 Earnings Call, Aug 21, 2023",,,ZM,ai_forward_saas
2962074,2023-11-20,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q3 2024 Earnings Call, Nov 20, 2023",,,ZM,ai_forward_saas
3040193,2024-02-26,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q4 2024 Earnings Call, Feb 26, 2024",,,ZM,ai_forward_saas
3135218,2024-05-20,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q1 2025 Earnings Call, May 20, 2024",,,ZM,ai_forward_saas
3242836,2024-08-21,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q2 2025 Earnings Call, Aug 21, 2024",,,ZM,ai_forward_saas
3318345,2024-11-25,223236753,"Zoom Communications, Inc.","Zoom Video Communications, Inc., Q3 2025 Earnings Call, Nov 25, 2024",,,ZM,ai_forward_saas
